codigoOC;NroConvenioMarco;FechaEnvioOC;NombreOC;DescripcionOC;EstadoOC;ProcedenciaOC;CompraCoordinada;GranCompra;idGranCompra;NombreGranCompra;FechaDesde_PeriodoInvitacion;FechaHasta_PeriodoInvitacion;MontoAprobGC_SubTotal;MontoAprobGC_SubTotalIVA;MontoAprobGC_ImpEsp;MontoAprobGC_TotalFinal;GlosaEvaluacion;MonedaOC;MontoNetoOC;DescuentosOC;CargosOC;ImpuestosOC;MontoTotalOC;ImpuestosOC_CLP;MontoNetoOC_CLP;MetodoPago;TipoDespacho;Financiamiento;UnidadCompra;UnidadCompraRUT;RegionUnidadCompra;entCode;Institucion;Sector;Proveedor;ProveedorRUT;ActividadProveedor;TamanoProveedor;RegionProveedor;RubroN1;RubroN2;RubroN3;CodigoProductoONU;ONUProducto;Producto;Modelo;Marca;NombreItem;DescripcionItem;CantidadItem;UnidadMedida;MonedaItem;MontoNetoItem;DescuentoItem;CargosItem;ImpuestoEspecificoItem;MontoTotalItem;MontoNetoItemCLP
1208093-28-CM24;;03-04-2024 0:00:00;Pasaje IDA jornada de fiscalizadores y jefaturas;Orden de Compra codigo: 1208093-28-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;97988;0;9720;0;107708;0;97988;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;DIRECCION REGIONAL ATACAMA;62.000.890-7;Region de Atacama;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;TASA DE EMBARQUE;(1849900) TASA DE EMBARQUE;1;Unidad no definida;CLP;14448;0;0;0;14448;14448
1208094-48-CM24;;02-04-2024 0:00:00;Pasajes jornada de consejo asesor en frutillar Valentina Cox y Jennifer PoveaOC: 1208094-48-CM24;Orden de Compra codigo: 1208094-48-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA. Jornada de consejo asesor a desarrollarse en Frutillar los dias 10 y 11 de abril 2024. Pasajes de Valentina COx y su acompañante Jennifer Povea.-;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;417718;0;9720;0;427438;0;417718;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;DIRECCION REGIONAL COQUIMBO;62.000.890-7;Region de Coquimbo;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;TASA DE EMBARQUE;(1849900) TASA DE EMBARQUE;1;Unidad no definida;CLP;75936;0;0;0;75936;75936
1208089-29-CM24;;02-04-2024 0:00:00;pja - Pasajes Aéreos AGB - AMC. Orden de Compra: 1208089-29-CM24;Pasaje Aéreo Nacional de Vuelta Stgo/Iqq, para funcionarios Andrea Gonzales y Andres Muñoz. Orden de Compra codigo: 1208089-29-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;188948;0;9720;0;198668;0;188948;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;64;DIRECCIÓN REGIONAL TARAPACÁ;62.000.890-7;Region de Tarapaca;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;PASAJE AÉREO;(1849200) PASAJE AÉREO;1;Unidad no definida;CLP;75490;0;0;0;75490;75490
1177296-171-CM24;;03-04-2024 0:00:00;Pasaje aéreo/GABRIELA MUNOZ/PAZ SAENZ/Puerto Montt;Orden de Compra codigo: 1177296-171-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA LOC Interno : AABXSXE ;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;454296;0;9720;0;464016;0;454296;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA;62.000.890-7;Region Metropolitana de Santiago;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;TASA DE EMBARQUE;(1849900) TASA DE EMBARQUE;1;Unidad no definida;CLP;76032;0;0;0;76032;76032
1208094-46-CM24;;01-04-2024 0:00:00;Pasajes Aéreos Jornada Control de Gestión Claudia PalaciosOC: 1208094-46-CM24;Orden de Compra codigo: 1208094-46-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA para jornada de control de gestión del Servicio de Protección Especializada a desarrollarse en la ciudad de Santiago.;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;108972;0;4860;0;113832;0;108972;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;DIRECCION REGIONAL COQUIMBO;62.000.890-7;Region de Coquimbo;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;TASA DE EMBARQUE;(1849900) TASA DE EMBARQUE;1;Unidad no definida;CLP;37992;0;0;0;37992;37992
1177296-165-CM24;;01-04-2024 0:00:00;Pasaje aéreo//DANIELA DIAZ/SEBASTIAN VILLALOBOS/JUAN MANUEL LOPEZ//Antofagasta;Orden de Compra codigo: 1177296-165-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA LOC Interno : AABXRUP ;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;1310916;0;14580;0;1325496;0;1310916;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA;62.000.890-7;Region Metropolitana de Santiago;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;PASAJE AÉREO;(1849200) PASAJE AÉREO;1;Unidad no definida;CLP;398980;0;0;0;398980;398980
1208093-27-CM24;;03-04-2024 0:00:00;Pasaje ida y vuelta para Directora (S), Jornada directores regionales / DINAC;Orden de Compra codigo: 1208093-27-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;122996;0;4860;0;127856;0;122996;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;DIRECCION REGIONAL ATACAMA;62.000.890-7;Region de Atacama;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;PASAJE AÉREO;(1849200) PASAJE AÉREO;1;Unidad no definida;CLP;84980;0;0;0;84980;84980
1177296-170-CM24;;03-04-2024 0:00:00;Pasaje aéreo Jenny Cartes/Punta Arenas;Orden de Compra codigo: 1177296-170-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA LOC INT.: AABXSWU;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;368996;0;4860;0;373856;0;368996;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA;62.000.890-7;Region Metropolitana de Santiago;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;TASA DE EMBARQUE;(1849900) TASA DE EMBARQUE;1;Unidad no definida;CLP;38016;0;0;0;38016;38016
1177296-165-CM24;;01-04-2024 0:00:00;Pasaje aéreo//DANIELA DIAZ/SEBASTIAN VILLALOBOS/JUAN MANUEL LOPEZ//Antofagasta;Orden de Compra codigo: 1177296-165-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA LOC Interno : AABXRUP ;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;1310916;0;14580;0;1325496;0;1310916;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA;62.000.890-7;Region Metropolitana de Santiago;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;TASA DE EMBARQUE;(1849900) TASA DE EMBARQUE;1;Unidad no definida;CLP;113976;0;0;0;113976;113976
1177296-168-CM24;;02-04-2024 0:00:00;PASAJE AEREO IDA REGRESO SANTIAGO PUNTA ARENAS ALEJANDRO TAPIA;Orden de Compra codigo: 1177296-168-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;301948;0;4860;0;306808;0;301948;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA;62.000.890-7;Region Metropolitana de Santiago;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;PASAJE AÉREO;(1849200) PASAJE AÉREO;1;Unidad no definida;CLP;263980;0;0;0;263980;263980
1208094-46-CM24;;01-04-2024 0:00:00;Pasajes Aéreos Jornada Control de Gestión Claudia PalaciosOC: 1208094-46-CM24;Orden de Compra codigo: 1208094-46-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA para jornada de control de gestión del Servicio de Protección Especializada a desarrollarse en la ciudad de Santiago.;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;108972;0;4860;0;113832;0;108972;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;DIRECCION REGIONAL COQUIMBO;62.000.890-7;Region de Coquimbo;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;PASAJE AÉREO;(1849200) PASAJE AÉREO;1;Unidad no definida;CLP;70980;0;0;0;70980;70980
1208110-41-CM24;;02-04-2024 0:00:00;Pasaje aéreo PUQ/ SCL : Patricia Sánchez;Orden de Compra codigo: 1208110-41-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;57214;0;4860;0;62074;0;57214;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;DIRECCION REGIONAL MAGALLANES;62.000.890-7;Region de Magallanes y de la Antartica;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;TASA DE EMBARQUE;(1849900) TASA DE EMBARQUE;1;Unidad no definida;CLP;7224;0;0;0;7224;7224
1208092-61-CM24;;04-04-2024 0:00:00;Compra pasaje 1° Jornada Nacional Jefaturas de Asistencia Técnica;Orden de Compra codigo: 1208092-61-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;158996;0;4860;0;163856;0;158996;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;DIRECCION REGIONAL ANTOFAGASTA;62.000.890-7;Region de Antofagasta;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;PASAJE AÉREO;(1849200) PASAJE AÉREO;1;Unidad no definida;CLP;120980;0;0;0;120980;120980
1208092-61-CM24;;04-04-2024 0:00:00;Compra pasaje 1° Jornada Nacional Jefaturas de Asistencia Técnica;Orden de Compra codigo: 1208092-61-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;158996;0;4860;0;163856;0;158996;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;DIRECCION REGIONAL ANTOFAGASTA;62.000.890-7;Region de Antofagasta;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;TASA DE EMBARQUE;(1849900) TASA DE EMBARQUE;1;Unidad no definida;CLP;38016;0;0;0;38016;38016
1208110-41-CM24;;02-04-2024 0:00:00;Pasaje aéreo PUQ/ SCL : Patricia Sánchez;Orden de Compra codigo: 1208110-41-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;57214;0;4860;0;62074;0;57214;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;DIRECCION REGIONAL MAGALLANES;62.000.890-7;Region de Magallanes y de la Antartica;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;PASAJE AÉREO;(1849200) PASAJE AÉREO;1;Unidad no definida;CLP;49990;0;0;0;49990;49990
1208109-23-CM24;;02-04-2024 0:00:00;Adquisición de Pasajes IDA y vuelta BBA - SCL Func. BRP y MGO;Orden de Compra codigo: 1208109-23-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;273382;0;9720;0;283102;0;273382;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;DIRECCION REGIONAL AYSEN;62.000.890-7;Region Aysen del General Carlos IbaNez del Campo;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;TASA DE EMBARQUE;(1849900) TASA DE EMBARQUE;1;Unidad no definida;CLP;25462;0;0;0;25462;25462
1208094-49-CM24;;02-04-2024 0:00:00;Pasaje aéreo funcionario Claudio Mancilla Jornada consejo asesor en FrutillarOC:1208094-49-CM24;Orden de Compra codigo: 1208094-49-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA. Jorna de consejo asesor a desarrollarse en Frutillar los dias 10 y 11 de abril 2024.- Pasajes ida y vuelta desde santiago a Puerto Montt;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;221469;0;4860;0;226329;0;221469;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;DIRECCION REGIONAL COQUIMBO;62.000.890-7;Region de Coquimbo;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;PASAJE AÉREO;(1849200) PASAJE AÉREO;1;Unidad no definida;CLP;183501;0;0;0;183501;183501
1208107-29-CM24;;03-04-2024 0:00:00;Pasajes Pto Montt-Stgo para Jornada de lineamientos planificación y control gestión 2024 M Iglesias y M Ortega;Orden de Compra codigo: 1208107-29-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;73996;0;9720;0;83716;0;73996;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;DIRECCION REGIONAL LOS LAGOS;62.000.890-7;Region de los Lagos;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;TASA DE EMBARQUE;(1849900) TASA DE EMBARQUE;1;Unidad no definida;CLP;38016;0;0;0;38016;38016
1208093-27-CM24;;03-04-2024 0:00:00;Pasaje ida y vuelta para Directora (S), Jornada directores regionales / DINAC;Orden de Compra codigo: 1208093-27-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;122996;0;4860;0;127856;0;122996;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;DIRECCION REGIONAL ATACAMA;62.000.890-7;Region de Atacama;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;TASA DE EMBARQUE;(1849900) TASA DE EMBARQUE;1;Unidad no definida;CLP;38016;0;0;0;38016;38016
1208107-30-CM24;;03-04-2024 0:00:00;Pasajes Stgo-Pto Montt para Jornada de lineamientos planificación y control gestión 2024 M Iglesias y M Ortega;Orden de Compra codigo: 1208107-30-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;96428;0;9720;0;106148;0;96428;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;DIRECCION REGIONAL LOS LAGOS;62.000.890-7;Region de los Lagos;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;PASAJE AÉREO;(1849200) PASAJE AÉREO;1;Unidad no definida;CLP;40990;0;0;0;40990;40990
1177296-176-CM24;;04-04-2024 0:00:00;Pasaje aéreo/DIEGO YANEZ /LILIANA BARRERA/JAVIERA MOLINA/Concepción.;Orden de Compra codigo: 1177296-176-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA LOC INT.: AABXTVI;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;809988;0;14580;0;824568;0;809988;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA;62.000.890-7;Region Metropolitana de Santiago;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;PASAJE AÉREO;(1849200) PASAJE AÉREO;1;Unidad no definida;CLP;231980;0;0;0;231980;231980
1177296-176-CM24;;04-04-2024 0:00:00;Pasaje aéreo/DIEGO YANEZ /LILIANA BARRERA/JAVIERA MOLINA/Concepción.;Orden de Compra codigo: 1177296-176-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA LOC INT.: AABXTVI;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;809988;0;14580;0;824568;0;809988;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA;62.000.890-7;Region Metropolitana de Santiago;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;TASA DE EMBARQUE;(1849900) TASA DE EMBARQUE;1;Unidad no definida;CLP;114048;0;0;0;114048;114048
1208110-42-CM24;;02-04-2024 0:00:00;Pasaje aéreo / SCL /PUQ: Patricia Sánchez;Orden de Compra codigo: 1208110-42-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;108974;0;4860;0;113834;0;108974;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;DIRECCION REGIONAL MAGALLANES;62.000.890-7;Region de Magallanes y de la Antartica;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;TASA DE EMBARQUE;(1849900) TASA DE EMBARQUE;1;Unidad no definida;CLP;18984;0;0;0;18984;18984
1208107-29-CM24;;03-04-2024 0:00:00;Pasajes Pto Montt-Stgo para Jornada de lineamientos planificación y control gestión 2024 M Iglesias y M Ortega;Orden de Compra codigo: 1208107-29-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;73996;0;9720;0;83716;0;73996;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;DIRECCION REGIONAL LOS LAGOS;62.000.890-7;Region de los Lagos;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;PASAJE AÉREO;(1849200) PASAJE AÉREO;1;Unidad no definida;CLP;17990;0;0;0;17990;17990
